trade_date,symbol,name,board,industry,close,pct_chg,turnover_pct,future_5_trade_date,future_5_return,future_5_direction,future_5_up_label,predicted_top_quantile_prob,predicted_non_top_quantile_prob,top_quantile_threshold,target_threshold,rank_by_raw_top_quantile_prob,overheat_penalty,overheat_penalty_reason,top_quantile_signal_score,predicted_top_quantile,rank_by_top_quantile_prob,actual_future_5_return_rank,actual_top_quantile_label,model_type,anchor_date,train_start,train_end,train_rows,train_dates,train_label_up_threshold,train_label_down_threshold,train_exclude_st,prediction_exclude_st,target_mode,top_quantile,overheat_penalty_enabled,anchor_stock_count,anchor_coverage_ratio,turnover_pct_feature,ret_5,ret_20,volatility_5,range_pos_20,market_up_ratio,market_avg_pct_chg,industry_up_ratio,industry_avg_pct_chg,is_pre_holiday_3,is_post_holiday_3,pre_holiday_tday,post_holiday_tday,holiday_gap_days,turnover_pct_pctile,ret_5_pctile,ret_20_pctile,volatility_5_pctile,range_pos_20_pctile,market_index_count,market_avg_up_prob,market_avg_down_prob,market_high_risk_count,weak_trend_count,rebound_count,pullback_count,low_risk_count,neutral_count,aggregate_market_regime,aggregate_market_risk_level,is_overheat_candidate,is_weak_industry_candidate,is_volatility_industry_drag_candidate,is_medium_hot_short_broken_candidate,is_high_risk_intraday_break_candidate,is_high_risk_limit_up_chase_candidate,is_fragile_candidate,signal_eligible_rank,signal_action,signal_count,signal_reason,final_signal_rank,is_final_signal
2026-04-01,002842,翔鹭钨业,深市主板,小金属,32.2,-1.6794,13.6701,2026-04-09,0.0434782608695651,上涨,1.0,0.7492385288894771,0.2507614711105229,0.2,0.5,1,0.0,,0.7492385288894771,1,1,45.0,1.0,LightGBM,2026-04-01,2025-04-01,2026-03-24,49064,237,0.01,-0.01,1,1,top_quantile,0.2,0,227,0.9956140350877192,13.6701,0.0377054463422494,-0.3007600434310531,0.0550761155125095,0.1478834524382692,0.8810572687224669,1.9222638766519824,0.75,0.48755,1,0,3,0,4,0.973568281938326,0.7876106194690266,0.008928571428571428,0.9601769911504425,0.2079646017699115,6,0.7654278328270245,0.23457216717297538,0,0,0,0,2,4,低风险,低风险,0,0,0,0,0,0,0,1.0,Top2,2,合格候选Top2分数达标,1,1
2026-04-01,002378,章源钨业,深市主板,小金属,31.49,0.5749,3.2878,2026-04-09,0.0146078120038106,上涨,1.0,0.7103918058399548,0.2896081941600452,0.2,0.5,2,0.0,,0.7103918058399548,1,2,81.0,0.0,LightGBM,2026-04-01,2025-04-01,2026-03-24,49064,237,0.01,-0.01,1,1,top_quantile,0.2,0,227,0.9956140350877192,3.2878,-0.0199190787426082,-0.2999110715873722,0.0411569223113094,0.0778867102354091,0.8810572687224669,1.9222638766519824,0.75,0.48755,1,0,3,0,4,0.775330396475771,0.2743362831858407,0.013392857142857142,0.8672566371681416,0.06637168141592921,6,0.7654278328270245,0.23457216717297538,0,0,0,0,2,4,低风险,低风险,0,0,0,0,0,0,0,2.0,Top2,2,合格候选Top2分数达标,2,1
2026-04-01,002580,圣阳股份,深市主板,电池,18.36,4.2589,37.8946,2026-04-09,-0.0604575163398692,下跌,0.0,0.7083215890384272,0.2916784109615727,0.2,0.5,3,0.0,,0.7083215890384272,1,3,209.0,0.0,LightGBM,2026-04-01,2025-04-01,2026-03-24,49064,237,0.01,-0.01,1,1,top_quantile,0.2,0,227,0.9956140350877192,37.8946,0.1814671814671815,0.4332552693208429,0.0425266056384745,0.8519061582328581,0.8810572687224669,1.9222638766519824,0.8333333333333334,1.3470333333333333,1,0,3,0,4,0.9955947136563876,0.9823008849557522,0.9910714285714286,0.8761061946902655,0.9203539823008849,6,0.7654278328270245,0.23457216717297538,0,0,0,0,2,4,低风险,低风险,1,0,0,0,0,0,1,,Top2,2,合格候选Top2分数达标,3,0
2026-04-02,002378,章源钨业,深市主板,小金属,30.41,-3.4297,3.0477,2026-04-10,0.0351857941466622,上涨,1.0,0.7406903844251961,0.2593096155748039,0.2,0.5,1,0.0,,0.7406903844251961,1,1,104.0,0.0,LightGBM,2026-04-02,2025-04-02,2026-03-25,49078,237,0.01,-0.01,1,1,top_quantile,0.2,0,227,0.9956140350877192,3.0477,-0.0058842759071592,-0.2724880382775119,0.0377775403512901,0.0222584147653497,0.2290748898678414,-1.4292286343612337,0.0,-2.708175,1,0,2,0,4,0.7048458149779736,0.4247787610619469,0.013333333333333334,0.8502202643171806,0.061946902654867256,6,0.8456815092937107,0.1543184907062893,0,0,0,0,2,4,低风险,低风险,0,1,0,0,0,0,1,,不出手,0,Top候选全部脆弱,1,0
2026-04-02,920078,族兴新材,北交所,金属新材料,25.9,-3.29,26.17,2026-04-10,-0.101158301158301,下跌,0.0,0.7170990093340033,0.2829009906659967,0.2,0.5,2,0.0,,0.7170990093340033,1,2,221.0,0.0,LightGBM,2026-04-02,2025-04-02,2026-03-25,49078,237,0.01,-0.01,1,1,top_quantile,0.2,0,227,0.9956140350877192,26.17,0.0519902518277821,,0.1003699059030763,0.101058201052854,0.2290748898678414,-1.4292286343612337,0.0,-2.1181666666666668,1,0,2,0,4,0.986784140969163,0.8185840707964602,,1.0,0.28761061946902655,6,0.8456815092937107,0.1543184907062893,0,0,0,0,2,4,低风险,低风险,0,1,1,0,0,0,1,,不出手,0,Top候选全部脆弱,2,0
2026-04-02,002842,翔鹭钨业,深市主板,小金属,31.0,-3.7267,12.1108,2026-04-10,0.0603225806451612,上涨,1.0,0.6679411608093054,0.3320588391906945,0.2,0.5,3,0.0,,0.6679411608093054,1,3,60.0,0.0,LightGBM,2026-04-02,2025-04-02,2026-03-25,49078,237,0.01,-0.01,1,1,top_quantile,0.2,0,227,0.9956140350877192,12.1108,0.0292164674634793,-0.2587278813964611,0.0565380086904905,0.0943635212099832,0.2290748898678414,-1.4292286343612337,0.0,-2.708175,1,0,2,0,4,0.9647577092511013,0.7256637168141593,0.017777777777777778,0.960352422907489,0.26991150442477874,6,0.8456815092937107,0.1543184907062893,0,0,0,0,2,4,低风险,低风险,0,1,1,0,0,0,1,,不出手,0,Top候选全部脆弱,3,0
2026-04-03,920078,族兴新材,北交所,金属新材料,24.2,-6.56,22.62,2026-04-13,-0.0190082644628099,下跌,0.0,0.7825346973567108,0.2174653026432892,0.2,0.5,1,0.0,,0.7825346973567108,1,1,199.0,0.0,LightGBM,2026-04-03,2025-04-03,2026-03-26,49095,237,0.01,-0.01,1,1,top_quantile,0.2,0,227,0.9956140350877192,22.62,-0.0339321357285429,,0.1063375615463512,0.0111111111105232,0.1938325991189427,-1.6321339207048458,0.0,-4.2645,1,0,1,0,4,0.9911894273127754,0.39823008849557523,,1.0,0.11946902654867257,6,0.8138948026205487,0.18610519737945122,0,0,0,0,0,6,中性,低风险,0,1,1,0,0,0,1,,不出手,0,市场脆弱且候选股风险过多,1,0
2026-04-03,920046,亿能电力,北交所,电网设备,24.37,-5.94,8.34,2026-04-13,-0.0299548625359048,下跌,0.0,0.7410926918709457,0.2589073081290542,0.2,0.5,2,0.0,,0.7410926918709457,1,2,206.0,0.0,LightGBM,2026-04-03,2025-04-03,2026-03-26,49095,237,0.01,-0.01,1,1,top_quantile,0.2,0,227,0.9956140350877192,8.34,-0.1311942959001782,-0.2766399525081625,0.022455171359519,0.0059800664447853,0.1938325991189427,-1.6321339207048458,0.1111111111111111,-1.9268111111111113,1,0,1,0,4,0.9427312775330396,0.022123893805309734,0.022222222222222223,0.5066079295154186,0.06637168141592921,6,0.8138948026205487,0.18610519737945122,0,0,0,0,0,6,中性,低风险,0,1,0,0,0,0,1,,不出手,0,市场脆弱且候选股风险过多,2,0
2026-04-03,002655,共达电声,深市主板,消费电子,18.75,2.2913,12.0143,2026-04-13,0.1311999999999999,上涨,1.0,0.7095213728907082,0.2904786271092918,0.2,0.5,3,0.0,,0.7095213728907082,1,3,19.0,1.0,LightGBM,2026-04-03,2025-04-03,2026-03-26,49095,237,0.01,-0.01,1,1,top_quantile,0.2,0,227,0.9956140350877192,12.0143,0.0617214043035108,0.1120996441281139,0.024522274660082,0.772727272493113,0.1938325991189427,-1.6321339207048458,0.2,-0.0289599999999999,1,0,1,0,4,0.960352422907489,0.915929203539823,0.9422222222222222,0.5726872246696035,0.9380530973451328,6,0.8138948026205487,0.18610519737945122,0,0,0,0,0,6,中性,低风险,0,0,0,0,0,0,0,1.0,不出手,0,市场脆弱且候选股风险过多,3,0
2026-04-07,603358,华达科技,沪市主板,汽车零部件,33.71,-4.8,3.17,2026-04-14,-0.0154256897063187,下跌,0.0,0.7610923840564352,0.2389076159435648,0.2,0.5,1,0.0,,0.7610923840564352,1,1,198.0,0.0,LightGBM,2026-04-07,2025-04-07,2026-03-27,49116,237,0.01,-0.01,1,1,top_quantile,0.2,0,227,0.9956140350877192,3.17,0.0114011401140114,-0.3183013144590495,0.0374849241743722,0.2695542472552752,0.6079295154185022,0.6268977973568283,0.375,-0.3997874999999999,0,1,0,1,4,0.8193832599118943,0.7964601769911505,0.013333333333333334,0.8634361233480177,0.5859030837004405,6,0.7709163358649022,0.22908366413509787,0,0,5,0,0,1,超跌反弹,低风险,0,0,0,0,0,0,0,1.0,Top3,3,合格候选允许Top3,1,1
