trade_date,symbol,name,board,industry,close,pct_chg,turnover_pct,future_5_trade_date,future_5_return,future_5_direction,future_5_up_label,predicted_top_quantile_prob,predicted_non_top_quantile_prob,top_quantile_threshold,target_threshold,rank_by_raw_top_quantile_prob,overheat_penalty,overheat_penalty_reason,top_quantile_signal_score,predicted_top_quantile,rank_by_top_quantile_prob,actual_future_5_return_rank,actual_top_quantile_label,model_type,anchor_date,train_start,train_end,train_rows,train_dates,train_label_up_threshold,train_label_down_threshold,train_exclude_st,prediction_exclude_st,target_mode,top_quantile,overheat_penalty_enabled,anchor_stock_count,anchor_coverage_ratio,turnover_pct_feature,ret_5,ret_20,volatility_5,range_pos_20,market_up_ratio,market_avg_pct_chg,industry_up_ratio,industry_avg_pct_chg,is_pre_holiday_3,is_post_holiday_3,pre_holiday_tday,post_holiday_tday,holiday_gap_days,turnover_pct_pctile,ret_5_pctile,ret_20_pctile,volatility_5_pctile,range_pos_20_pctile,market_index_count,market_avg_up_prob,market_avg_down_prob,market_high_risk_count,weak_trend_count,rebound_count,pullback_count,low_risk_count,neutral_count,high_position_reversal_risk_count,exhausted_rebound_risk_count,aggregate_market_regime,aggregate_market_risk_level,is_overheat_candidate,is_weak_industry_candidate,is_volatility_industry_drag_candidate,is_medium_hot_short_broken_candidate,is_high_risk_intraday_break_candidate,is_high_risk_limit_up_chase_candidate,is_breadth_divergence_chase_candidate,is_medium_risk_crowded_momentum_candidate,is_medium_risk_late_trend_candidate,is_crowded_intraday_break_candidate,is_late_high_position_weakening_candidate,is_extreme_momentum_extension_candidate,is_extreme_weak_market_extension_candidate,is_rebound_crowded_chase_candidate,is_rebound_limit_up_volatility_candidate,is_weak_breadth_sideways_candidate,is_high_risk_pullback_short_weak_candidate,is_high_risk_pullback_crowded_candidate,is_trend_break_candidate,is_weak_market_low_position_candidate,is_high_risk_tail_chase_candidate,is_weak_market_weak_industry_down_candidate,is_backup_low_elastic_candidate,is_low_turnover_spike_fade_candidate,is_fragile_candidate,signal_eligible_rank,signal_action,signal_count,signal_reason,final_signal_rank,is_final_signal
2026-03-02,000811,冰轮环境,深市主板,通用设备,21.5,5.3405,6.1132,2026-03-09,-0.0586046511627907,下跌,0.0,0.7659583450603487,0.2340416549396513,0.2,0.5,1,0.0,,0.7659583450603487,1,1,162.0,0.0,LightGBM,2026-03-02,2025-03-03,2026-02-12,41961,236,0.01,-0.01,1,1,top_quantile,0.2,0,222,0.9736842105263158,6.1132,0.2208972174900625,0.2790005948839977,0.0412582071767396,0.9107692306291126,0.2276785714285714,-1.3211308035714284,0.1111111111111111,-2.4931333333333336,0,0,0,0,0,0.7792792792792793,0.972972972972973,0.9638009049773756,0.8558558558558559,0.9279279279279279,6,0.4873919125050348,0.5126080874949652,1,0,0,1,3,2,0,0,低风险,低风险,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,不出手,0,市场脆弱且候选股风险过多,1,0
2026-03-02,603618,杭电股份,沪市主板,电网设备,18.33,0.9917,20.2246,2026-03-09,0.0911074740861976,上涨,1.0,0.7610041740894452,0.2389958259105548,0.2,0.5,2,0.0,,0.7610041740894452,1,2,9.0,1.0,LightGBM,2026-03-02,2025-03-03,2026-02-12,41961,236,0.01,-0.01,1,1,top_quantile,0.2,0,222,0.9736842105263158,20.2246,0.2632667126119916,1.0412026726057904,0.0625032491617061,0.8990509058758367,0.2276785714285714,-1.3211308035714284,0.4444444444444444,-0.9000444444444445,0,0,0,0,0,0.9819819819819819,0.9954954954954955,0.9909502262443439,0.9954954954954955,0.9099099099099099,6,0.4873919125050348,0.5126080874949652,1,0,0,1,3,2,0,0,低风险,低风险,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,不出手,0,市场脆弱且候选股风险过多,2,0
2026-03-02,603826,坤彩科技,沪市主板,非金属材料Ⅱ,20.69,0.0968,1.7897,2026-03-09,0.1324311261478974,上涨,1.0,0.7599375787058809,0.2400624212941191,0.2,0.5,3,0.0,,0.7599375787058809,1,3,5.0,1.0,LightGBM,2026-03-02,2025-03-03,2026-02-12,41961,236,0.01,-0.01,1,1,top_quantile,0.2,0,222,0.9736842105263158,1.7897,0.1244565217391306,0.1769055745164962,0.0427285625873595,0.8563829785715635,0.2276785714285714,-1.3211308035714284,0.3333333333333333,-0.6288666666666667,0,0,0,0,0,0.25225225225225223,0.8873873873873874,0.9502262443438914,0.8783783783783784,0.8828828828828829,6,0.4873919125050348,0.5126080874949652,1,0,0,1,3,2,0,0,低风险,低风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,不出手,0,市场脆弱且候选股风险过多,3,0
2026-03-03,603618,杭电股份,沪市主板,电网设备,18.72,2.1277,18.2479,2026-03-10,0.1068376068376069,上涨,1.0,0.8086941600100714,0.1913058399899285,0.2,0.5,1,0.0,,0.8086941600100714,1,1,14.0,1.0,LightGBM,2026-03-03,2025-03-03,2026-02-13,42177,237,0.01,-0.01,1,1,top_quantile,0.2,0,222,0.9736842105263158,18.2479,0.1848101265822783,1.132118451025057,0.059031687912002,0.9008333332582638,0.0982142857142857,-3.4236629464285713,0.1111111111111111,-2.393722222222222,0,0,0,0,0,0.990990990990991,0.990990990990991,1.0,0.9504504504504504,0.990990990990991,6,0.648995282562863,0.3510047174371369,0,0,0,0,0,6,0,0,中性,低风险,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,不出手,0,Top候选全部脆弱,1,0
2026-03-03,000811,冰轮环境,深市主板,通用设备,20.05,-6.7442,4.2975,2026-03-10,0.0523690773067331,上涨,1.0,0.7166136987175472,0.2833863012824528,0.2,0.5,2,0.0,,0.7166136987175472,1,2,48.0,0.0,LightGBM,2026-03-03,2025-03-03,2026-02-13,42177,237,0.01,-0.01,1,1,top_quantile,0.2,0,222,0.9736842105263158,4.2975,0.0535995796111403,0.2114803625377643,0.0564039545793173,0.6876923075865091,0.0982142857142857,-3.4236629464285713,0.0,-5.011922222222222,0,0,0,0,0,0.6846846846846847,0.9009009009009009,0.9592760180995475,0.918918918918919,0.9099099099099099,6,0.648995282562863,0.3510047174371369,0,0,0,0,0,6,0,0,中性,低风险,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,不出手,0,Top候选全部脆弱,2,0
2026-03-03,603826,坤彩科技,沪市主板,非金属材料Ⅱ,19.89,-3.8666,1.741,2026-03-10,0.2056309703368526,上涨,1.0,0.711104286057841,0.2888957139421589,0.2,0.5,3,0.0,,0.711104286057841,1,3,4.0,1.0,LightGBM,2026-03-03,2025-03-03,2026-02-13,42177,237,0.01,-0.01,1,1,top_quantile,0.2,0,222,0.9736842105263158,1.741,0.0636363636363637,0.1563953488372094,0.0515102940873206,0.7145390069655074,0.0982142857142857,-3.4236629464285713,0.0,-4.046233333333333,0,0,0,0,0,0.26126126126126126,0.9144144144144144,0.9502262443438914,0.8918918918918919,0.9144144144144144,6,0.648995282562863,0.3510047174371369,0,0,0,0,0,6,0,0,中性,低风险,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,不出手,0,Top候选全部脆弱,3,0
2026-03-04,603618,杭电股份,沪市主板,电网设备,20.59,9.9893,14.207,2026-03-11,0.0004856726566295,上涨,1.0,0.8339095375305513,0.1660904624694487,0.2,0.5,1,0.0,,0.8339095375305513,1,1,162.0,0.0,LightGBM,2026-03-04,2025-03-04,2026-02-24,42358,237,0.01,-0.01,1,1,top_quantile,0.2,0,222,0.9736842105263158,14.207,0.3599735799207397,1.419506462984724,0.0447254758138165,0.9999999999211356,0.3392857142857143,-0.2417709821428571,0.8888888888888888,4.349766666666667,0,0,0,0,0,0.9864864864864865,1.0,1.0,0.8693693693693694,1.0,6,0.7368383088434465,0.2631616911565536,0,0,0,0,0,6,0,0,中性,低风险,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,Top2,2,合格候选Top2分数达标,1,0
2026-03-04,603826,坤彩科技,沪市主板,非金属材料Ⅱ,21.23,6.7371,2.9626,2026-03-11,0.137070183702308,上涨,1.0,0.7770116822105063,0.2229883177894936,0.2,0.5,2,0.0,,0.7770116822105063,1,2,10.0,1.0,LightGBM,2026-03-04,2025-03-04,2026-02-24,42358,237,0.01,-0.01,1,1,top_quantile,0.2,0,222,0.9736842105263158,2.9626,0.0320855614973261,0.2415204678362572,0.0381302506248681,0.9521276594056512,0.3392857142857143,-0.2417709821428571,0.6666666666666666,2.0214,0,0,0,0,0,0.6801801801801802,0.8918918918918919,0.9592760180995475,0.7882882882882883,0.9864864864864865,6,0.7368383088434465,0.2631616911565536,0,0,0,0,0,6,0,0,中性,低风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Top2,2,合格候选Top2分数达标,2,1
2026-03-04,002757,南兴股份,深市主板,专用设备,20.0519138,-0.5416,4.3742,2026-03-11,0.0990099009900988,上涨,1.0,0.744227736188444,0.255772263811556,0.2,0.5,3,0.0,,0.744227736188444,1,3,21.0,1.0,LightGBM,2026-03-04,2025-03-04,2026-02-24,42358,237,0.01,-0.01,1,1,top_quantile,0.2,0,222,0.9736842105263158,4.3742,-0.1259195153613154,-0.0217917675544793,0.0452916325671885,0.0451807228847116,0.3392857142857143,-0.2417709821428571,0.3,0.1066299999999999,0,0,0,0,0,0.8108108108108109,0.04954954954954955,0.6832579185520362,0.8738738738738738,0.21621621621621623,6,0.7368383088434465,0.2631616911565536,0,0,0,0,0,6,0,0,中性,低风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,Top2,2,合格候选Top2分数达标,3,1
2026-03-05,603618,杭电股份,沪市主板,电网设备,20.82,1.117,19.4223,2026-03-12,-0.0283381364073006,下跌,0.0,0.8170466874390935,0.1829533125609065,0.2,0.5,1,0.0,,0.8170466874390935,1,1,174.0,0.0,LightGBM,2026-03-05,2025-03-05,2026-02-25,42539,237,0.01,-0.01,1,1,top_quantile,0.2,0,223,0.9780701754385964,19.4223,0.2618181818181817,1.3876146788990824,0.0472142015742711,0.9034289712453863,0.7155555555555555,1.0833324444444443,0.7777777777777778,1.768222222222222,0,0,0,0,0,0.9865470852017937,1.0,1.0,0.8828828828828829,0.9864864864864865,6,0.8475595250946522,0.15244047490534784,4,0,4,0,0,2,0,4,超跌反弹,高风险,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,,Top1,1,高风险超跌反弹，只保留最强Top1,1,0
2026-03-05,603826,坤彩科技,沪市主板,非金属材料Ⅱ,22.02,3.7211,3.8506,2026-03-12,0.1575840145322433,上涨,1.0,0.784422914898373,0.215577085101627,0.2,0.5,2,0.0,,0.784422914898373,1,2,4.0,1.0,LightGBM,2026-03-05,2025-03-05,2026-02-25,42539,237,0.01,-0.01,1,1,top_quantile,0.2,0,223,0.9780701754385964,3.8506,0.0699708454810497,0.2892271662763468,0.0400721264171783,0.8358208954089794,0.7155555555555555,1.0833324444444443,0.6666666666666666,1.2546333333333333,0,0,0,0,0,0.7713004484304933,0.9414414414414415,0.9773755656108597,0.8198198198198198,0.9594594594594594,6,0.8475595250946522,0.15244047490534784,4,0,4,0,0,2,0,4,超跌反弹,高风险,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Top1,1,高风险超跌反弹，只保留最强Top1,2,1
2026-03-05,000811,冰轮环境,深市主板,通用设备,20.68,2.9368,3.5115,2026-03-12,-0.0488394584139264,下跌,0.0,0.7521346051922374,0.2478653948077626,0.2,0.5,3,0.0,,0.7521346051922374,1,3,198.0,0.0,LightGBM,2026-03-05,2025-03-05,2026-02-25,42539,237,0.01,-0.01,1,1,top_quantile,0.2,0,223,0.9780701754385964,3.5115,0.003883495145631,0.2287581699346406,0.0456588094845045,0.7846153844946747,0.7155555555555555,1.0833324444444443,0.8888888888888888,1.8286777777777776,0,0,0,0,0,0.7354260089686099,0.8018018018018018,0.9592760180995475,0.8738738738738738,0.9369369369369369,6,0.8475595250946522,0.15244047490534784,4,0,4,0,0,2,0,4,超跌反弹,高风险,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,Top1,1,高风险超跌反弹，只保留最强Top1,3,0
2026-03-06,603618,杭电股份,沪市主板,电网设备,19.17,-7.9251,17.9156,2026-03-13,-0.0099113197704747,下跌,0.0,0.8040781404918051,0.1959218595081948,0.2,0.5,1,0.0,,0.8040781404918051,1,1,105.0,0.0,LightGBM,2026-03-06,2025-03-06,2026-02-26,42722,237,0.01,-0.01,1,1,top_quantile,0.2,0,223,0.9780701754385964,17.9156,0.056198347107438,1.332116788321168,0.0635239610091815,0.7879636108615842,0.72,1.1858448888888888,0.7777777777777778,1.7306777777777778,0,0,0,0,0,0.9865470852017937,0.9009009009009009,1.0,0.972972972972973,0.9099099099099099,6,0.7830987438433504,0.21690125615664954,2,0,2,0,0,4,0,2,超跌反弹,中风险,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,不出手,0,Top候选全部脆弱,1,0
2026-03-06,000811,冰轮环境,深市主板,通用设备,21.14,2.2244,3.6044,2026-03-13,-0.0922421948912014,下跌,0.0,0.7710095584866786,0.2289904415133213,0.2,0.5,2,0.0,,0.7710095584866786,1,2,209.0,0.0,LightGBM,2026-03-06,2025-03-06,2026-02-26,42722,237,0.01,-0.01,1,1,top_quantile,0.2,0,223,0.9780701754385964,3.6044,0.0357667809897108,0.3163138231631384,0.0459581248444813,0.855384615253018,0.72,1.1858448888888888,0.4444444444444444,-0.1639333333333332,0,0,0,0,0,0.7847533632286996,0.8828828828828829,0.9638009049773756,0.8603603603603603,0.9459459459459459,6,0.7830987438433504,0.21690125615664954,2,0,2,0,0,4,0,2,超跌反弹,中风险,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,不出手,0,Top候选全部脆弱,2,0
2026-03-06,603826,坤彩科技,沪市主板,非金属材料Ⅱ,23.9,8.5377,3.3757,2026-03-13,0.0368200836820085,上涨,1.0,0.747369026196579,0.252630973803421,0.2,0.5,3,0.0,,0.747369026196579,1,3,31.0,1.0,LightGBM,2026-03-06,2025-03-06,2026-02-26,42722,237,0.01,-0.01,1,1,top_quantile,0.2,0,223,0.9780701754385964,3.3757,0.1562651185292694,0.4200831847890671,0.0501797987469992,0.9816849815651176,0.72,1.1858448888888888,0.6666666666666666,3.9614666666666665,0,0,0,0,0,0.7623318385650224,0.9954954954954955,0.9864253393665159,0.9054054054054054,0.9864864864864865,6,0.7830987438433504,0.21690125615664954,2,0,2,0,0,4,0,2,超跌反弹,中风险,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,不出手,0,Top候选全部脆弱,3,0
2026-03-09,603826,坤彩科技,沪市主板,非金属材料Ⅱ,23.43,-1.9665,2.3041,2026-03-16,0.0311566367904396,上涨,1.0,0.7952328190099794,0.2047671809900205,0.2,0.5,1,0.0,,0.7952328190099794,1,1,47.0,0.0,LightGBM,2026-03-09,2025-03-10,2026-02-27,42869,236,0.01,-0.01,1,1,top_quantile,0.2,0,224,0.9824561403508772,2.3041,0.1324311261478974,0.4304029304029304,0.0539196635030261,0.9242979241850672,0.2035398230088495,-1.1653871681415928,0.0,-1.8145666666666669,0,0,0,0,0,0.46875,0.9775784753363229,0.9819819819819819,0.9598214285714286,0.9775784753363229,6,0.6801048636402068,0.3198951363597931,0,0,0,0,0,6,0,0,中性,低风险,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,,不出手,0,Top候选全部脆弱,1,0
2026-03-09,603618,杭电股份,沪市主板,电网设备,20.0,4.3297,16.6705,2026-03-16,-0.0474999999999999,下跌,0.0,0.7633385976622711,0.2366614023377289,0.2,0.5,2,0.0,,0.7633385976622711,1,2,182.0,0.0,LightGBM,2026-03-09,2025-03-10,2026-02-27,42869,236,0.01,-0.01,1,1,top_quantile,0.2,0,224,0.9824561403508772,16.6705,0.0911074740861976,1.2123893805309738,0.0649102133448844,0.820554649198976,0.2035398230088495,-1.1653871681415928,0.5555555555555556,2.8234444444444446,0,0,0,0,0,0.9776785714285714,0.9551569506726457,1.0,0.9821428571428571,0.9192825112107623,6,0.6801048636402068,0.3198951363597931,0,0,0,0,0,6,0,0,中性,低风险,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,不出手,0,Top候选全部脆弱,2,0
