trade_date,market_up_ratio,market_avg_pct_chg,market_median_pct_chg,market_strong_5pct_ratio,market_amount_ratio_5,market_volatility_5,market_10pct_density_ma5_lag1,market_10pct_density_ma10_lag1
2023-06-26,0.21428571428571427,-0.3367464285714285,-1.245,0.10714285714285714,0.9131628352423801,0.03292175658604218,0.02142857142857143,0.02142857142857143
2023-06-27,0.75,1.1796035714285715,0.675,0.10714285714285714,0.9156462354655569,0.02234833662275695,0.02857142857142857,0.02857142857142857
2023-06-28,0.4642857142857143,0.04796428571428572,-0.1335,0.10714285714285714,0.9761282330265221,0.03197833917681837,0.04285714285714286,0.03214285714285714
2023-06-29,0.6785714285714286,1.0963214285714284,0.86,0.14285714285714285,1.186073494676449,0.028186741999209657,0.05,0.03214285714285715
2023-06-30,0.5357142857142857,0.11570357142857143,0.155,0.14285714285714285,1.211376068319044,0.018049071992739262,0.05714285714285714,0.03928571428571428
2023-07-03,0.4642857142857143,0.36276071428571427,0.0,0.17857142857142858,1.032984330928836,0.023608439107315787,0.05714285714285714,0.03928571428571428
2023-07-04,0.42857142857142855,0.7299357142857144,-0.11000000000000001,0.17857142857142858,1.2054025784096052,0.028697835613282215,0.05,0.039285714285714285
2023-07-05,0.2857142857142857,-0.240225,-0.425,0.17857142857142858,0.9711218476234642,0.015558379757991483,0.04285714285714286,0.04285714285714286
2023-07-06,0.42857142857142855,-0.2787821428571428,-0.305,0.07142857142857142,0.8944249858358556,0.017618558538516373,0.04285714285714285,0.04642857142857142
2023-07-07,0.4642857142857143,0.057574999999999994,0.0,0.10714285714285714,0.8871879406024854,0.01390754736257179,0.03571428571428571,0.04642857142857143
2023-07-10,0.4482758620689655,0.5751275862068965,-0.08,0.06896551724137931,0.9428759277375958,0.01968661820153441,0.03571428571428571,0.04642857142857143
2023-07-11,0.5517241379310345,0.6759586206896551,0.15,0.10344827586206896,0.9089684092060063,0.026570956693471155,0.02857142857142857,0.039285714285714285
2023-07-12,0.20689655172413793,-1.1156241379310343,-0.62,0.06896551724137931,0.9653055660979385,0.020241135212805444,0.02857142857142857,0.03571428571428571
2023-07-13,0.6896551724137931,0.3480793103448276,0.34,0.034482758620689655,0.9319198478545081,0.015195476525451578,0.02142857142857143,0.03214285714285714
2023-07-14,0.5172413793103449,0.6883793103448276,0.06,0.06896551724137931,1.0872500274596384,0.026418271134882036,0.014285714285714285,0.025
2023-07-17,0.3793103448275862,-0.09909655172413794,-0.51,0.13793103448275862,1.0002481351509132,0.023176229424541086,0.014285714285714285,0.025
2023-07-18,0.3448275862068966,-0.2537344827586207,-0.27,0.034482758620689655,1.0290687344238312,0.016944810182038895,0.021182266009852214,0.024876847290640394
2023-07-19,0.3793103448275862,-0.7618241379310345,-0.47,0.06896551724137931,0.8698719755396288,0.019203033676206505,0.020935960591133004,0.024753694581280787
2023-07-20,0.10344827586206896,-0.9805310344827587,-1.07,0.06896551724137931,1.0330738283838752,0.0243403782383068,0.020935960591133004,0.021182266009852218
2023-07-21,0.3448275862068966,-0.6991,-0.34,0.0,0.9300587305349112,0.012978572338066471,0.020935960591133004,0.017610837438423642
2023-07-24,0.4827586206896552,-0.43899655172413793,-0.09,0.0,0.7165868484381204,0.01990453062564745,0.013793103448275862,0.014039408866995073
2023-07-25,0.896551724137931,1.7570965517241381,0.96,0.034482758620689655,1.1086528685577974,0.02317521087678264,0.006896551724137931,0.014039408866995073
2023-07-26,0.3448275862068966,-0.6785068965517241,-0.61,0.06896551724137931,0.9020080384947939,0.014777590493008873,0.006896551724137931,0.013916256157635467
2023-07-27,0.3793103448275862,-0.6405275862068965,-0.3,0.034482758620689655,0.9456832808967423,0.014130087151833276,0.006896551724137931,0.013916256157635467
2023-07-28,0.6551724137931034,1.3725586206896552,0.35,0.13793103448275862,1.3610274960440563,0.04377078088953763,0.006896551724137931,0.013916256157635467
2023-07-31,0.7241379310344828,0.9291724137931033,0.87,0.20689655172413793,1.2460234467800857,0.02384001707578677,0.027586206896551724,0.020689655172413793
2023-08-01,0.3793103448275862,-0.7301448275862069,-0.43,0.034482758620689655,1.0259848074311977,0.014862214417221168,0.034482758620689655,0.020689655172413796
2023-08-02,0.27586206896551724,0.1296413793103448,-0.17,0.06896551724137931,0.7815534384877774,0.022897579090776124,0.034482758620689655,0.020689655172413793
2023-08-03,0.3793103448275862,0.41028620689655176,-0.15,0.13793103448275862,0.8207797340007901,0.020819071109530234,0.04137931034482759,0.02413793103448276
2023-08-04,0.5172413793103449,0.9267034482758622,0.1244,0.10344827586206896,1.0714474548997417,0.0449055515872296,0.04137931034482759,0.02413793103448276
2023-08-07,0.20689655172413793,-1.2464586206896553,-0.85,0.10344827586206896,0.9989319243718573,0.016209115329951833,0.027586206896551724,0.027586206896551724
2023-08-08,0.3103448275862069,-0.7110758620689654,-0.17,0.10344827586206896,0.9001054991684214,0.025098624120299562,0.027586206896551724,0.03103448275862069
2023-08-09,0.20689655172413793,-0.8427931034482758,-0.78,0.06896551724137931,0.829514738278377,0.011901392119067945,0.034482758620689655,0.034482758620689655
2023-08-10,0.5862068965517241,0.6248413793103448,0.25,0.06896551724137931,0.8465983363947144,0.01835925452240233,0.034482758620689655,0.03793103448275862
2023-08-11,0.06896551724137931,-1.6179793103448274,-1.13,0.0,0.9997123706489153,0.021376280288186226,0.034482758620689655,0.03793103448275862
2023-08-14,0.5172413793103449,0.20060344827586207,0.06,0.0,0.9615964176098335,0.0172283376213431,0.027586206896551724,0.027586206896551724
2023-08-15,0.3793103448275862,-0.08197586206896554,-0.12,0.034482758620689655,0.8583784298299031,0.012366653480127056,0.020689655172413793,0.02413793103448276
2023-08-16,0.26666666666666666,3.8005833333333334,-0.41500000000000004,0.03333333333333333,1.0173343560942056,0.01614010830150273,0.006896551724137931,0.020689655172413793
2023-08-17,0.43333333333333335,-0.08906666666666667,-0.045,0.03333333333333333,1.1623086928658792,0.040091083449491215,0.0,0.017241379310344827
2023-08-18,0.2,-1.0749466666666667,-0.965,0.06666666666666667,1.1462734830382335,0.016513446799437833,0.0,0.017241379310344827
2023-08-21,0.4,-0.8481900000000001,-0.185,0.03333333333333333,1.2548008161267397,0.03124803688161419,0.0,0.013793103448275862
2023-08-22,0.3333333333333333,-0.006799999999999973,-0.97,0.03333333333333333,1.2266374027484788,0.033591590163689934,0.0,0.010344827586206896
2023-08-23,0.06451612903225806,-0.3878903225806454,-2.63,0.03225806451612903,1.005673473788202,0.03060699834763388,0.006896551724137931,0.006896551724137931
2023-08-24,0.2903225806451613,-1.5266129032258065,-0.86,0.06451612903225806,1.0399601681434136,0.05217667418946418,0.013563218390804599,0.0067816091954022995
2023-08-25,0.22580645161290322,-2.5249806451612904,-1.45,0.03225806451612903,1.0459491250418194,0.04333198257891154,0.013563218390804599,0.0067816091954022995
2023-08-28,0.6774193548387096,1.2508645161290324,1.31,0.03225806451612903,1.3750257260067185,0.03202125689036514,0.0335632183908046,0.0167816091954023
2023-08-29,0.9032258064516129,2.9695,3.27,0.06451612903225806,0.9329970841195423,0.021095630475579427,0.0335632183908046,0.0167816091954023
2023-08-30,0.5806451612903226,0.22612903225806452,0.34,0.2903225806451613,0.9446377838777602,0.018576121395984514,0.03333333333333334,0.020114942528735632
2023-08-31,0.5483870967741935,0.8838612903225807,0.43,0.3225806451612903,0.8115795513167114,0.03495947739122639,0.026666666666666665,0.020114942528735632
2023-09-01,0.7096774193548387,1.2843935483870967,0.97,0.6129032258064516,1.072888403927971,0.02665044437837282,0.05247311827956989,0.03301816833518725
2023-09-04,0.8709677419354839,3.450354838709677,3.09,0.7419354838709677,1.9171505288497557,0.03303791188169278,0.05827956989247311,0.04592139414163886
2023-09-05,0.22580645161290322,-1.838925806451613,-1.34,0.3225806451612903,1.0895194084179833,0.03305261938644811,0.13569892473118278,0.0846310715609937
2023-09-06,0.4838709677419355,0.2701387096774194,0.0,0.3548387096774194,0.9858172350704234,0.02375794542654521,0.14838709677419354,0.09086021505376345
2023-09-07,0.12903225806451613,-2.071661290322581,-1.66,0.1935483870967742,0.8023438340628816,0.02456084858172403,0.16774193548387095,0.09720430107526883
2023-09-08,0.2903225806451613,-0.26541935483870965,-0.64,0.0967741935483871,0.665551612208911,0.02663615950857629,0.14193548387096774,0.09720430107526883
2023-09-11,0.5161290322580645,0.3022322580645161,0.09,0.06451612903225806,0.7179670919363398,0.016551988330273687,0.12258064516129033,0.09043010752688171
2023-09-12,0.3870967741935484,-0.06513870967741936,-0.15,0.06451612903225806,0.7424319877386438,0.02508643973204267,0.04516129032258064,0.09043010752688171
2023-09-13,0.3225806451612903,0.6247935483870968,-0.59,0.0967741935483871,0.9185986917491467,0.058075416019150845,0.025806451612903226,0.08709677419354839
2023-09-14,0.2903225806451613,-1.0677516129032256,-0.55,0.12903225806451613,0.9278473802585966,0.030511721254851305,0.0064516129032258064,0.08709677419354839
2023-09-15,0.4838709677419355,0.19363870967741934,-0.2,0.16129032258064516,1.0044275920315011,0.016359666615735576,0.012903225806451613,0.07741935483870968
2023-09-18,0.5806451612903226,0.31997096774193545,0.21,0.12903225806451613,0.831866220339702,0.018767268979523744,0.025806451612903226,0.07419354838709677
2023-09-19,0.1935483870967742,-0.8937354838709678,-0.47,0.0967741935483871,0.8503573461867557,0.01484362717542401,0.03870967741935484,0.04193548387096774
2023-09-20,0.22580645161290322,-0.8459645161290323,-0.91,0.03225806451612903,0.8298501122506002,0.020129284465682185,0.04516129032258064,0.03548387096774193
2023-09-21,0.25806451612903225,-0.6594838709677419,-0.59,0.0967741935483871,0.8738194051361465,0.012055799768125824,0.05161290322580645,0.029032258064516127
2023-09-22,0.8709677419354839,1.7460258064516128,1.52,0.0967741935483871,1.17231283899868,0.020808762731039307,0.04516129032258064,0.029032258064516127
2023-09-25,0.16129032258064516,-0.5966645161290323,-0.79,0.06451612903225806,0.9391868717589419,0.02354252030675542,0.03225806451612903,0.02903225806451613
2023-09-26,0.12903225806451613,-0.5900935483870967,-0.64,0.06451612903225806,1.012108263205817,0.01127911115319119,0.025806451612903226,0.032258064516129024
2023-09-27,0.45161290322580644,0.3628709677419355,0.0,0.03225806451612903,1.0305030884030046,0.019928375197553014,0.025806451612903226,0.03548387096774193
2023-09-28,0.6774193548387096,1.5559516129032258,1.08,0.12903225806451613,1.0562257977317353,0.026745488800442425,0.025806451612903226,0.03870967741935484
2023-10-09,0.2903225806451613,-0.08562580645161288,-0.76,0.0967741935483871,1.1458960594226175,0.03174010063343158,0.025806451612903226,0.035483870967741936
2023-10-10,0.3225806451612903,-0.6865129032258065,-0.31,0.12903225806451613,1.027022837681193,0.01349752066855959,0.025806451612903226,0.029032258064516127
2023-10-11,0.3870967741935484,0.4532548387096774,-0.09,0.12903225806451613,1.1273465472762696,0.022217342021527225,0.03225806451612903,0.029032258064516127
2023-10-12,0.45161290322580644,0.37424838709677416,0.0,0.0967741935483871,1.136383047171318,0.02378808602320286,0.03225806451612903,0.02903225806451613
2023-10-13,0.3225806451612903,-0.7957774193548387,-0.92,0.0967741935483871,1.1449037352831792,0.024282192310117596,0.03870967741935484,0.03225806451612903
2023-10-16,0.41935483870967744,-0.7031548387096774,-0.36,0.0967741935483871,1.1822667404088245,0.026401047614800333,0.03870967741935484,0.03225806451612903
2023-10-17,0.3870967741935484,-0.17137096774193544,-0.22,0.1935483870967742,0.9310769299981646,0.02725383239821565,0.03870967741935484,0.032258064516129024
2023-10-18,0.16129032258064516,-1.5016193548387096,-2.11,0.0967741935483871,0.9168622074664933,0.02673227623691476,0.04516129032258064,0.03870967741935484
2023-10-19,0.1875,-1.556521875,-0.9,0.03125,0.897447934865562,0.032774306162262366,0.04516129032258064,0.03870967741935484
2023-10-20,0.25,-0.78778125,-0.8049999999999999,0.03125,0.9188135313497534,0.02743623651989831,0.03870967741935484,0.03870967741935484
2023-10-23,0.21875,-1.337975,-2.2350000000000003,0.0625,1.0889919902251268,0.036125198969881867,0.04516129032258064,0.04193548387096774
2023-10-24,0.6875,1.271359375,0.81,0.0625,1.2337993080956462,0.025005933544300207,0.04516129032258064,0.041935483870967745
2023-10-25,0.71875,1.653403125,1.77,0.125,1.02029695301138,0.03327391330865475,0.025806451612903226,0.035483870967741936
2023-10-26,0.3125,0.15535312500000006,-0.53,0.21875,0.9762869527763429,0.04003545699339098,0.025806451612903226,0.035483870967741936
2023-10-27,0.8484848484848485,33.117245454545454,1.85,0.42424242424242425,1.4213760253563568,0.027960813100598544,0.03185483870967742,0.035282258064516125
2023-10-30,0.6363636363636364,0.36560303030303026,0.81,0.6363636363636364,1.1206737933807973,0.06181114021257524,0.03790322580645161,0.041532258064516124
2023-10-31,0.48484848484848486,-1.4147181818181818,-0.35,0.36363636363636365,1.0737234681367716,0.06040114103901485,0.0752016129032258,0.060181451612903225
2023-11-01,0.30303030303030304,-0.5554545454545455,-0.43,0.24242424242424243,0.8790524329385708,0.04146523836232281,0.1127016129032258,0.06925403225806451
2023-11-02,0.12121212121212122,-1.428578787878788,-0.83,0.18181818181818182,0.7248368166074785,0.025276639130274274,0.13125,0.07852822580645161
2023-11-03,0.7575757575757576,1.0770333333333333,1.2,0.12121212121212122,0.8619373213203662,0.019664781183045,0.13125,0.0815524193548387
2023-11-06,0.84375,2.9272625,1.525,0.15625,1.3608437490124317,0.03638117739658136,0.13087121212121214,0.08438721896383186
2023-11-07,0.6875,1.654890625,0.565,0.3125,1.2527429365240246,0.0317090923325766,0.10530303030303031,0.09025232160312806
2023-11-08,0.75,2.27094375,1.35,0.53125,1.5185766320762006,0.038512558826769724,0.10416666666666667,0.10843413978494625
2023-11-09,0.375,-0.015856250000000016,-0.115,0.5625,1.1116560942082065,0.03763003948941628,0.1397727272727273,0.13551136363636365
2023-11-10,0.45454545454545453,0.37470303030303026,-0.12,0.48484848484848486,0.8911446234728051,0.042187270059315087,0.16363636363636364,0.14744318181818183
2023-11-13,0.7878787878787878,1.7631575757575757,0.9142,0.3333333333333333,0.9350081863583669,0.043965788708707036,0.17575757575757575,0.15331439393939394
2023-11-14,0.696969696969697,2.8521272727272726,0.39,0.36363636363636365,1.1389264841650832,0.0643744179440167,0.18882575757575756,0.14706439393939394
2023-11-15,0.6363636363636364,0.7089787878787879,0.42,0.3333333333333333,1.2465217865076292,0.03444882786324586,0.18996212121212122,0.14706439393939394
2023-11-16,0.09090909090909091,-1.937639393939394,-1.57,0.21212121212121213,0.9344710900742887,0.03506504416093121,0.1481060606060606,0.14393939393939395
2023-11-17,0.6363636363636364,2.1884848484848485,0.86,0.3333333333333333,0.8768884897758051,0.05111436313121936,0.12424242424242424,0.14393939393939395
2023-11-20,0.8787878787878788,2.885512121212121,2.43,0.36363636363636365,1.4069790067300627,0.03475749592222462,0.12424242424242424,0.15
2023-11-21,0.696969696969697,3.3510515151515152,4.08,0.5151515151515151,2.038297882172013,0.05504409504066477,0.12329545454545454,0.15606060606060607
2023-11-22,0.6666666666666666,6.026027272727273,5.6,0.5757575757575758,1.661838391437467,0.08340083590660727,0.12821969696969698,0.15909090909090912
2023-11-23,0.4117647058823529,5.929861764705882,-0.355,0.5882352941176471,1.3376731917036648,0.038812921966934984,0.2246212121212121,0.18636363636363637
2023-11-24,0.5882352941176471,4.403576470588235,3.7199999999999998,0.5588235294117647,1.1312229701320093,0.07770464498237953,0.3151515151515151,0.21969696969696972
2023-11-27,0.7941176470588235,9.16215,10.379999999999999,0.5588235294117647,1.357363775818315,0.09167146750683139,0.3878787878787879,0.2560606060606061
2023-11-28,0.47058823529411764,-1.965379411764706,-0.63,0.5588235294117647,1.0444313645801644,0.06282834364528432,0.4545454545454546,0.28892045454545456
2023-11-29,0.14705882352941177,-4.753858823529412,-4.13,0.3235294117647059,0.920114796705537,0.07239454563835833,0.4545454545454545,0.29138257575757576
2023-11-30,0.23529411764705882,-1.8541411764705884,-1.8900000000000001,0.3235294117647059,0.80180020908482,0.055792535015311895,0.37575757575757573,0.300189393939394
2023-12-01,0.23529411764705882,-3.0435264705882354,-2.34,0.08823529411764706,0.6882717443288909,0.04476264829870356,0.2844919786096257,0.2998217468805704
2023-12-04,0.4117647058823529,0.2564,-0.395,0.029411764705882353,0.7806969653498461,0.042026654784896686,0.19340463458110518,0.29064171122994653
2023-12-05,0.6470588235294118,4.7882,6.0,0.08823529411764706,1.1760945313246949,0.07070698457353802,0.10231729055258468,0.2784313725490196
2023-12-06,0.38235294117647056,-0.4840294117647058,-0.38,0.20588235294117646,1.1221354925836333,0.04661389421589967,0.06577540106951871,0.26016042780748666
2023-12-07,0.6470588235294118,2.726129411764706,1.3050000000000002,0.4117647058823529,1.0992290714550617,0.0667294102584455,0.041176470588235294,0.2084670231729055
2023-12-08,0.4411764705882353,-0.23619117647058824,-0.315,0.47058823529411764,1.0681498130906908,0.03598651828594081,0.07647058823529411,0.1804812834224599
2023-12-11,0.4411764705882353,-0.16281470588235286,-0.5349999999999999,0.4411764705882353,0.9885738297335017,0.0655715203002205,0.15294117647058822,0.1731729055258467
2023-12-12,0.696969696969697,1.0321969696969697,0.41,0.2727272727272727,0.7460235893299095,0.03331201167323553,0.1764705882352941,0.13939393939393938
2023-12-13,0.6666666666666666,2.1817484848484847,1.66,0.30303030303030304,0.9698062178432643,0.03492466027500388,0.2,0.13288770053475935
2023-12-14,0.5882352941176471,0.9565,0.48,0.23529411764705882,1.2812829977236821,0.056757926878375935,0.20588235294117646,0.12352941176470589
2023-12-15,0.5882352941176471,1.310570588235294,0.29000000000000004,0.3235294117647059,1.0739208487419853,0.04442889172911134,0.18235294117647058,0.12941176470588237
2023-12-18,0.6470588235294118,1.9046088235294116,1.585,0.5,1.0935710409553816,0.03155208283814212,0.12941176470588237,0.1411764705882353
2023-12-19,0.38235294117647056,3.1863999999999995,-1.1099999999999999,0.47058823529411764,0.9289286901582361,0.03405369143111714,0.17058823529411765,0.17352941176470588
2023-12-20,0.5882352941176471,1.1691588235294117,1.15,0.38235294117647056,1.0174515867276104,0.029717673394606344,0.1896613190730838,0.1948306595365419
2023-12-21,0.2647058823529412,-6.762323529411765,-7.225,0.029411764705882353,1.14971775915415,0.07365827639162081,0.1841354723707665,0.19500891265597148
2023-12-22,0.5588235294117647,1.3826088235294118,0.405,0.08823529411764706,0.8345240003117299,0.055151295768827255,0.1664884135472371,0.17442067736185382
2023-12-25,0.7647058823529411,3.519452941176471,3.085,0.08823529411764706,0.9239839545263189,0.049376177775567444,0.1429590017825312,0.1361853832442068
2023-12-26,0.5142857142857142,0.23211714285714283,0.06,0.17142857142857143,1.036626546017662,0.030949933895940026,0.09001782531194295,0.1303030303030303
2023-12-27,0.6571428571428571,1.530857142857143,1.41,0.22857142857142856,1.0420469538155277,0.04012458733353811,0.05918003565062389,0.12442067736185385
2023-12-28,0.6571428571428571,1.1504285714285714,1.19,0.5142857142857142,1.190144512786804,0.04214372578906073,0.058823529411764705,0.12147950089126561
2023-12-29,0.9428571428571428,4.074691428571428,2.86,0.6571428571428571,1.2903919246339002,0.051847189422902486,0.12352941176470589,0.1450089126559715
2024-01-02,0.8,3.490702857142857,2.13,0.7428571428571429,1.2524887543853123,0.06299183294178476,0.19411764705882353,0.16853832442067737
2024-01-03,0.2857142857142857,-0.3967571428571428,-1.16,0.7428571428571429,1.0125077993887996,0.04783330531297506,0.24705882352941178,0.16853832442067734
2024-01-04,0.5142857142857142,1.1608514285714284,0.26,0.6857142857142857,0.9423382011255358,0.05861063191596623,0.30369747899159666,0.18143875732111026
2024-01-05,0.17142857142857143,-3.3843457142857143,-3.57,0.34285714285714286,0.9572441987941671,0.04209710503781112,0.3547899159663866,0.20680672268907566
2024-01-08,0.05714285714285714,-4.419134285714286,-4.31,0.11428571428571428,0.7273775291101318,0.03298834464678591,0.2956302521008404,0.20957983193277313
2024-01-09,0.4,-1.8835685714285713,-1.09,0.05714285714285714,0.8561691022530387,0.04276820366598106,0.22487394957983192,0.20949579831932774
2024-01-10,0.4,0.3700628571428572,-0.32,0.05714285714285714,0.7405961174105714,0.03099564148503108,0.15999999999999998,0.2035294117647059
2024-01-11,0.7142857142857143,1.746505714285714,1.16,0.0,0.8755330655294774,0.034664510016314716,0.08571428571428572,0.19470588235294117
2024-01-12,0.2,-7.26766,-8.3,0.0,1.0237568772910666,0.06557979014171142,0.022857142857142857,0.1888235294117647
2024-01-15,0.2571428571428571,-3.189305714285714,-3.07,0.05714285714285714,0.8139506831132046,0.03887756277591167,0.011428571428571429,0.15352941176470586
2024-01-16,0.7428571428571429,5.358668571428572,5.89,0.05714285714285714,1.072406342131148,0.058025505484679725,0.005714285714285714,0.11529411764705881
2024-01-17,0.2857142857142857,-1.3612314285714286,-1.82,0.05714285714285714,1.055733394473269,0.03618886090543448,0.0,0.08
2024-01-18,0.7142857142857143,2.390131428571429,1.88,0.05714285714285714,1.129096574002704,0.03925701943076303,0.0,0.04285714285714286
2024-01-19,0.5714285714285714,1.04436,0.57,0.37142857142857144,1.0875536194920774,0.031911422729774604,0.0,0.011428571428571429
2024-01-22,0.08571428571428572,-4.984674285714286,-5.62,0.4,1.0291106374877896,0.03427581194802233,0.05714285714285714,0.03428571428571429
2024-01-23,0.7142857142857143,1.5846971428571428,0.62,0.2571428571428571,0.8462363586071665,0.03319428065673991,0.06857142857142857,0.037142857142857144
2024-01-24,0.5714285714285714,0.9994485714285714,0.41,0.2571428571428571,0.9372792110055812,0.04269661715327231,0.10285714285714284,0.05142857142857142
2024-01-25,0.45714285714285713,-0.5319257142857143,-0.49,0.08571428571428572,1.0441496912012826,0.05904946825994339,0.11428571428571428,0.05714285714285714
2024-01-26,0.2571428571428571,-1.5646285714285715,-1.24,0.05714285714285714,0.8863686013286239,0.03128211181263853,0.12,0.06
2024-01-29,0.08571428571428572,-6.888962857142857,-6.53,0.08571428571428572,0.9003086724348938,0.050250176176440876,0.06857142857142857,0.06285714285714286
2024-01-30,0.25,1.8506749999999998,-2.385,0.027777777777777776,0.7300303656247223,0.03922588976535106,0.06285714285714286,0.06571428571428571
2024-01-31,0.5,-0.5033972222222222,0.03,0.0,1.012488221711708,0.06222024465133631,0.02857142857142857,0.06571428571428571
2024-02-01,0.2222222222222222,-3.7519611111111115,-3.3049999999999997,0.0,0.9788908155114224,0.04597129613631691,0.017142857142857144,0.06571428571428571
2024-02-02,0.08333333333333333,-5.175166666666666,-6.07,0.0,1.1086455783888687,0.04344243147775068,0.011428571428571427,0.06571428571428571
2024-02-05,0.19444444444444445,-5.509708333333333,-6.859999999999999,0.027777777777777776,0.996630161572967,0.06371298930569647,0.005714285714285714,0.037142857142857144
2024-02-06,0.8055555555555556,5.725277777777778,7.875,0.19444444444444445,1.139139642121723,0.08515164094445858,0.0,0.03142857142857143
2024-02-07,0.3055555555555556,-2.5259722222222223,-3.415,0.16666666666666666,1.2040701089697352,0.0667328519502531,0.016666666666666666,0.022619047619047615
2024-02-08,0.75,2.7335000000000003,3.16,0.25,0.9873826802123293,0.052506514118323376,0.03333333333333333,0.025238095238095237
2024-02-19,0.8333333333333334,4.938283333333334,3.545,0.5833333333333334,0.9255492277222506,0.05377796681472286,0.061111111111111116,0.03626984126984127
2024-02-20,0.8888888888888888,2.9320027777777775,2.0749999999999997,0.8055555555555556,0.9259232834679404,0.03307513284057823,0.15,0.07785714285714285
2024-02-21,0.5277777777777778,1.0105083333333331,0.29000000000000004,0.6944444444444444,1.0643389104233725,0.031198164043333237,0.24444444444444446,0.1222222222222222
2024-02-22,0.5555555555555556,1.5957333333333332,0.31,0.75,0.9478690494151899,0.042449609075060034,0.29444444444444445,0.15555555555555553
2024-02-23,0.4722222222222222,0.6251444444444445,-0.5624,0.5833333333333334,0.9725733424985274,0.04132929989584009,0.3722222222222222,0.20277777777777778
2024-02-26,0.6111111111111112,2.6577611111111112,1.0350000000000001,0.5,1.0456630322278424,0.06285506070804986,0.3888888888888889,0.225
2024-02-27,0.9444444444444444,5.697322222222223,4.705,0.6944444444444444,1.3133534571516194,0.054135617064254286,0.3611111111111111,0.25555555555555554
2024-02-28,0.08333333333333333,-4.811836111111111,-5.30805,0.3611111111111111,1.4736380003401173,0.038883171375130456,0.34444444444444444,0.2944444444444444
2024-02-29,0.9444444444444444,4.357980555555555,3.1900000000000004,0.5,1.0925807882918341,0.04254440183441934,0.2944444444444444,0.2944444444444444
2024-03-01,0.4166666666666667,-0.771575,-0.5,0.4444444444444444,0.855939124019361,0.02905336799181779,0.25,0.3111111111111111
2024-03-04,0.25,-1.1580472222222222,-2.415,0.3055555555555556,0.8220093130916215,0.04341424428034756,0.25,0.3194444444444445
2024-03-05,0.16666666666666666,-2.622811111111111,-3.705,0.08333333333333333,0.7893616440812912,0.04285155162571431,0.21666666666666665,0.28888888888888886
2024-03-06,0.75,2.452338888888889,1.0350000000000001,0.3333333333333333,0.8478489747133929,0.04534597289834475,0.15555555555555556,0.25
2024-03-07,0.1388888888888889,-2.7525916666666665,-3.1799999999999997,0.1111111111111111,0.8625329514558147,0.03459448020383085,0.1611111111111111,0.22777777777777777
2024-03-08,0.6111111111111112,0.9365777777777777,0.5,0.1111111111111111,0.8071359835648608,0.02931501550202109,0.11666666666666667,0.18333333333333332
2024-03-11,0.8888888888888888,2.8000249999999998,1.3450000000000002,0.19444444444444445,1.01934129055563,0.05632996410889727,0.07777777777777778,0.16388888888888892
