trade_date,index_code,index_name,open,high,low,close,preclose,volume,amount,pct_chg,is_pre_holiday_3,is_post_holiday_3,pre_holiday_tday,post_holiday_tday,holiday_gap_days,index_ret_1,index_ret_5,index_ret_10,index_ret_20,index_range_pos_20,index_close_ma_ratio_5,index_amount_ratio_5,index_volatility_5,index_close_ma_ratio_10,index_amount_ratio_10,index_volatility_10,index_close_ma_ratio_20,index_amount_ratio_20,index_volatility_20,index_body_pct,index_close_position_in_day,index_amount_change_1,future_5_trade_date,future_5_close,future_5_return,future_5_direction,future_5_up_label
2025-07-18,sh.000300,沪深300,4039.8712,4064.6378,4039.3181,4058.5486,4034.491,18621106300,354244444629.7,0.596298,0,0,0,0,0,0.005962982691001262,0.01089506917767169,0.019171597312181543,0.055088093276521644,0.9690474296510964,0.007735487085628989,1.0699930490835208,0.004110711940078084,0.011682205850302996,1.0834582384368334,0.004344163567803582,0.021283031882426418,1.1499140941619337,0.005310466387720017,0.004623266207100869,0.7595074191242436,0.08825219806420814,2025-07-25,4127.1634,0.01690624081722225,上涨,1.0
2025-07-21,sh.000300,沪深300,4069.7685,4086.1171,4063.4427,4085.6072,4058.5486,22326847600,377938564877.6,0.666706,0,0,0,0,0,0.006667063195941569,0.016910158674642073,0.03037258434975354,0.059023174670914225,0.997720908503359,0.011043002209200292,1.1038691086411498,0.004430709443144832,0.015378940201589808,1.1043074984547825,0.003975564510082753,0.025154958939750838,1.198532326723768,0.00538428773001205,0.0038917938452764055,0.9775120841124785,0.06688635660233988,2025-07-28,4135.8242,0.012291196275549865,上涨,1.0
2025-07-22,sh.000300,沪深300,4087.3354,4119.2021,4068.3383,4118.9582,4085.6072,25759698500,450874014479.4,0.816305,0,0,0,0,0,0.008163046119558537,0.024854988638649322,0.030138033144671228,0.055051771831302165,0.998876166335679,0.014281549262111115,1.2460379379045199,0.004477455474151624,0.020610925216856257,1.2590070038895973,0.00394150828892356,0.030744025514023665,1.3951745516213319,0.005107482375099108,0.007736776384927965,0.9952048411640422,0.19298228966239805,2025-07-29,4152.0247,0.008027879476902644,上涨,1.0
2025-07-23,sh.000300,沪深300,4129.1476,4155.6783,4113.9085,4119.7685,4118.9582,30050615400,470330899420.8,0.019672,0,0,0,0,0,0.00019672450184127221,0.028091072725833888,0.032161116576471915,0.040328189463095354,0.8528732486314498,0.008887969845876587,1.188361618012778,0.0031020594564117603,0.017575054557746217,1.2555149041604636,0.0037219515766674996,0.028890841635310194,1.4313308026097633,0.004328499933484758,-0.0022714373300678587,0.14029274739167,0.043153706615507215,2025-07-30,4151.2379,0.007638633093097313,上涨,1.0
2025-07-24,sh.000300,沪深300,4116.8312,4152.4265,4111.8849,4149.0368,4119.7685,31963239200,487000043884.1,0.710436,0,0,0,0,0,0.0071043554995868785,0.028391636020504096,0.034666248780587106,0.051448630702407794,0.9727889790716151,0.010386983159436092,1.1376443227260786,0.003134337394642086,0.021297560013523897,1.2534480783228334,0.0039056978598412243,0.033580191978257234,1.4470715579364757,0.004266497100379747,0.007822910009038076,0.9163895850188508,0.035441312666949054,2025-07-31,4075.5912,-0.017701843473646672,下跌,0.0
2025-07-25,sh.000300,沪深300,4145.3195,4150.4994,4117.8005,4127.1634,4149.0368,27359496300,430445513470.9,-0.527192,0,0,0,0,0,-0.005271922389312067,0.01690624081722225,0.027985504658131877,0.052375901438890704,0.8831710395872625,0.0017127177299738339,0.9709637340394913,0.0057563402135050075,0.013111410806529555,1.1117028200649712,0.004757530318932064,0.025507514185211466,1.2627084831762614,0.004176318391400366,-0.004379903647957472,0.28633684925181735,-0.11612838874129394,2025-08-01,4054.9286,-0.017502287406406136,下跌,0.0
2025-07-28,sh.000300,沪深300,4128.1993,4146.12,4112.9677,4135.8242,4127.1634,22275981500,406792873973.3,0.209849,0,0,0,0,0,0.0020984873048641717,0.012291196275549865,0.02940920102951261,0.05074722710730084,0.9140352897736819,0.0013737950674346244,0.9058186100257721,0.005457345668011339,0.012301300440001217,1.0279492234305794,0.0047107597999972856,0.025115592799694886,1.1730262943348841,0.004169463436582911,0.0018470280734749888,0.689439345083148,-0.054949206711151,2025-08-04,4070.7023,-0.015745809505152586,下跌,0.0
2025-07-29,sh.000300,沪深300,4132.6833,4153.3307,4117.5772,4152.0247,4135.8242,23080788000,428764310973.8,0.391712,0,0,0,0,0,0.003917115239085778,0.008027879476902644,0.03308240096874271,0.05307515391494588,0.9838323907052023,0.003689159393863717,0.9642374471551267,0.004612687417446913,0.012970000981613827,1.0632547337006115,0.0046293329461368805,0.02646902498944992,1.202961665125561,0.004176897842017732,0.004680106990051778,0.9634721076258137,0.05401136157056219,2025-08-05,4103.45,-0.01169903926631266,下跌,0.0
2025-07-30,sh.000300,沪深300,4148.9405,4185.2064,4127.4301,4151.2379,4152.0247,24985304800,445168467668.0,-0.01895,0,0,0,0,0,-0.00018949790929712051,0.007638633093097313,0.03594428321667542,0.05262920473184862,0.8585049094305688,0.001974508004644271,1.0125882498344052,0.004645367124564129,0.00923155700079259,1.0657418437296444,0.0042866200197727335,0.023648263503792677,1.2151437722355436,0.004190562795577508,0.0005537317298236453,0.41206861637038567,0.038259146748812256,2025-08-06,4113.4852,-0.009094323406519278,下跌,0.0
2025-07-31,sh.000300,沪深300,4141.5612,4141.8243,4063.6662,4075.5912,4151.2379,26708740600,492142571738.8,-1.822268,0,0,0,0,0,-0.018222684852631565,-0.017701843473646672,0.010187208250061808,0.027097219815509277,0.5205775364841044,-0.01278400482236064,1.1168236354407317,0.008905160894996086,-0.01014842202645827,1.1330026902149162,0.007929733669835674,0.003664081190955182,1.3037680211812575,0.006170641367761289,-0.015928775844239667,0.15257535687279644,0.10551983683137367,2025-08-07,4114.666,0.009587517020843483,上涨,1.0
2025-08-01,sh.000300,沪深300,4069.9254,4085.3543,4040.462,4054.9286,4075.5912,19622182600,359685164163.4,-0.506984,0,0,0,0,0,-0.0050698411558057765,-0.017502287406406136,-0.0008919444749287964,0.01826255283695466,0.43020581253931395,-0.014339778379621304,0.8433204207222177,0.008895753308246178,-0.015080218076592544,0.8270254892660537,0.00793658761010355,-0.0023177342156578407,0.944214879368495,0.0063085375087790834,-0.003684784984019583,0.3222512546695136,-0.2691443804737552,2025-08-08,4104.9669,0.012340118639820208,上涨,1.0
2025-08-04,sh.000300,沪深300,4037.9378,4070.7023,4037.9378,4070.7023,4054.9286,16227590200,295976826632.4,0.389001,0,0,0,0,0,0.0038900068425371526,-0.015745809505152586,-0.0036481480647478914,0.026613632600188675,0.47900677221226706,-0.00736293558257517,0.7319863480885659,0.0092078889757367,-0.010890784399296138,0.693612125625176,0.007720670688990298,0.0002647012888887801,0.7698123237723032,0.00621784799515167,0.008114166592660187,1.0,-0.17712250567570864,2025-08-11,4122.5106,0.01272711590823028,上涨,1.0
2025-08-05,sh.000300,沪深300,4080.3877,4106.2969,4075.5836,4103.45,4070.7023,17885199900,306934255765.6,0.804473,0,0,0,0,0,0.008044729775498416,-0.01169903926631266,-0.0037650782666355243,0.02625948282444357,0.5866289614121832,0.0029986444015446256,0.807761141905367,0.010136410898839833,-0.0025578098382937897,0.744400487743205,0.0077062721700909345,0.007012502344458271,0.7967735923427461,0.006197512923797684,0.005651987432468634,0.9073072577677935,0.037021240000011835,2025-08-12,4143.8252,0.009839330319609152,上涨,1.0
2025-08-06,sh.000300,沪深300,4100.4283,4116.7085,4098.3544,4113.4852,4103.45,17667615500,307674626124.8,0.244555,0,0,0,0,0,0.0024455519136337145,-0.009094323406519278,-0.0015251585131543788,0.0305869072625784,0.6277746465390801,0.007310586249622109,0.872878685469802,0.010340629716958984,3.4222760188606927e-05,0.7768414337094661,0.007756655162616752,0.007965255083537404,0.7984596679795459,0.006158803023484302,0.0031842771156370417,0.8243825630240802,0.0024121463971276125,2025-08-13,4176.5776,0.015337942628309342,上涨,1.0
2025-08-07,sh.000300,沪深300,4120.2822,4129.7382,4094.8214,4114.666,4113.4852,19864190200,358108366983.7,0.028706,0,0,0,0,0,0.00028705585229782393,0.009587517020843483,-0.00828404317840703,0.026095028900448236,0.6312297586558777,0.005675151918523635,1.099585275529227,0.004826847607978219,0.0011578484853191906,0.9345956711224923,0.007338974353163625,0.006963603517761818,0.9281054409547614,0.006118996586331025,-0.0013630619766771025,0.5683395958392629,0.16391907741668277,2025-08-14,4173.3131,0.014253186042317845,上涨,1.0
2025-08-08,sh.000300,沪深300,4109.2734,4122.2104,4097.4157,4104.9669,4114.666,17317120100,308507687634.7,-0.23572,0,0,0,0,0,-0.0023572022613742583,0.012340118639820208,-0.005378149069649174,0.02245684537264192,0.5805249221682761,0.0008564816115166352,0.9780222633668227,0.003910288937717154,-0.0006623677841915976,0.8316119933057501,0.007198483786000454,0.003482922968822688,0.8138216314392676,0.006173719918657937,-0.0010479954923417086,0.3045489560269201,-0.13850745730064906,2025-08-15,4202.3533,0.02372404025961794,上涨,1.0
2025-08-11,sh.000300,沪深300,4110.2939,4134.2462,4103.605,4122.5106,4104.9669,19044371600,360685826235.0,0.427377,0,0,0,0,0,0.004273773803145531,0.01272711590823028,-0.003219092339563301,0.0260954377562026,0.6722396626996157,0.0026010066297377232,1.0983721966480604,0.003948901171350424,0.003933964483949115,0.9844991003613494,0.007318128955621226,0.0064818042791212616,0.946561129909446,0.0062123051327752895,0.002972220550944045,0.616999334229731,0.16913075651483744,2025-08-18,4239.4125,0.028356967717681814,上涨,1.0
2025-08-12,sh.000300,沪深300,4123.5762,4153.2948,4121.2243,4143.8252,4122.5106,17728782300,383088423330.0,0.51703,0,0,0,0,0,0.005170295984199713,0.009839330319609152,-0.0019748196584667976,0.03104224953449375,0.783667868182463,0.005809479250321381,1.114883426615543,0.003055004574819436,0.00932614069461457,1.058848438931001,0.007408503896152282,0.010147185872304565,1.0014681222895967,0.006266455745400904,0.004910543425873831,0.7047255265742817,0.062111110183752816,2025-08-19,4223.3741,0.01919697288389477,上涨,1.0
2025-08-13,sh.000300,沪深300,4150.5037,4186.748,4147.1991,4176.5776,4143.8252,21393499900,462776745465.3,0.79039,0,0,0,0,0,0.00790390482687342,0.015337942628309342,0.0061041310111376035,0.04226782284166908,0.9440205635099762,0.010663821234849102,1.2352788971813555,0.0040750831656285,0.016676257706550013,1.272910189224705,0.007836209619237616,0.01603374237790134,1.1846847378215921,0.006326016107129859,0.006282104988847357,0.7428398767095916,0.20801547967074652,2025-08-20,4271.3958,0.02270236760356159,上涨,1.0
2025-08-14,sh.000300,沪深300,4179.965,4220.3109,4165.9376,4173.3131,4176.5776,22110359500,485075642622.0,-0.078162,0,0,0,0,0,-0.0007816208179632911,0.014253186042317845,0.023977355726943372,0.03440882629308151,0.7422986175003752,0.007015623916718949,1.2126076646187158,0.00427949035320841,0.013470779741202366,1.3368439553505203,0.004327903162629452,0.013528187306337758,1.2169155653458414,0.006255335975663003,-0.0015913769612903078,0.1356456201849083,0.04818499930086051,2025-08-21,4288.0707,0.027497960792828957,上涨,1.0
2025-08-15,sh.000300,沪深300,4162.4205,4214.7291,4157.495,4202.3533,4173.3131,26132756600,518686873500.8,0.695855,0,0,0,0,0,0.006958548113727536,0.02372404025961794,0.03635691637085792,0.03543254354524672,0.9015337239927262,0.009279533083231817,1.173333264452168,0.0033844104204509536,0.016882479044556753,1.3694647702706444,0.0036447139438255264,0.018801823980515442,1.2749384149909395,0.006294784621225377,0.009593648695512524,0.7837687672209422,0.06929070010013239,2025-08-22,4377.9977,0.04179667616237781,上涨,1.0
2025-08-18,sh.000300,沪深300,4218.2471,4272.9602,4203.4191,4239.4125,4202.3533,30147910200,635365867184.5,0.881868,0,0,0,0,0,0.008818677858427604,0.028356967717681814,0.041444986040861,0.03764564053049457,0.8572574358833146,0.012494615779488072,1.278405464366105,0.003821723198239072,0.021679097002796688,1.5395701443786631,0.004006097784807981,0.02587367299521537,1.5138418710074686,0.006400535117339762,0.005017581829191745,0.5175845650989142,0.22495073549132338,2025-08-25,4469.2217,0.05420779412241661,上涨,1.0
2025-08-19,sh.000300,沪深300,4241.7651,4264.2303,4215.2075,4223.3741,4239.4125,25081877100,553536203259.6,-0.378317,0,0,0,0,0,-0.003783165709871472,0.01919697288389477,0.029225188560845217,0.025350075171920894,0.7890154300152267,0.004846050521572831,1.0422678079578973,0.005711797719775154,0.014880792287598865,1.2656577355931016,0.004428116251823812,0.02070311415604653,1.3029367377412764,0.00633937534506173,-0.004335695062416262,0.16658779180298977,-0.12879140689050894,2025-08-26,4452.5905,0.05427328826967992,上涨,1.0
2025-08-20,sh.000300,沪深300,4208.4005,4272.1463,4190.5559,4271.3958,4223.3741,24648177300,538815306146.9,1.137046,0,0,0,0,0,0.011370458515621573,0.02270236760356159,0.03838851784370112,0.03680481075574993,0.9933436132003012,0.011706867365151474,0.9863065578190515,0.006488520935368158,0.022540313950061286,1.1701555252582532,0.00516575509543643,0.030420976595286753,1.258145328728462,0.0067205632628221015,0.014968941287788674,0.9908016139153614,-0.026594280601726195,2025-08-27,4386.1266,0.02686025959008509,上涨,1.0
2025-08-21,sh.000300,沪深300,4284.3712,4308.4472,4273.6523,4288.0707,4271.3958,25903001400,558521268967.4,0.390385,0,0,0,0,0,0.0039038526937729134,0.027497960792828957,0.04214308038611159,0.03350992211011494,0.9246735972911695,0.010164951751472806,0.9956080209123227,0.005837751921261983,0.022288458068690842,1.1623606928112988,0.005018054771914115,0.03271172068848238,1.2933593920969775,0.006625809057979115,0.0008634872720647142,0.4143825675602036,0.03657275989692743,2025-08-28,4463.782,0.040976773074193895,上涨,1.0
2025-08-22,sh.000300,沪深300,4287.3633,4378.3881,4287.3633,4377.9977,4288.0707,29043489700,675935075408.9,2.097144,0,0,0,0,0,0.020971435942042538,0.04179667616237781,0.06651230244999051,0.06077644030279972,0.9988532834278628,0.022884671052546546,1.1409443521566538,0.009159441389377364,0.03697749032395037,1.3067892583889638,0.006773536944234286,0.05119407137373311,1.5219919614968382,0.007691512402553606,0.02113989267016395,0.9957110589641479,0.2102226234975364,2025-08-29,4496.7591,0.027126875831844366,上涨,1.0
2025-08-25,sh.000300,沪深300,4416.2924,4472.6525,4404.7761,4469.2217,4377.9977,35809000600,823681964472.7,2.083692,0,0,0,0,0,0.02083692277864846,0.05420779412241661,0.08410193050807457,0.08061210628827009,0.9921079273348884,0.033104323335210406,1.3072284184190635,0.010777879914771348,0.04996236897415063,1.4615994943843835,0.008074148197579853,0.06881968775246405,1.7715245058122493,0.008658645223548039,0.01198500805789032,0.9494551861913701,0.21858147984763465,2025-09-01,4523.7111,0.012192145222959194,上涨,1.0
2025-08-26,sh.000300,沪深300,4453.3526,4476.803,4435.5275,4452.5905,4469.2217,27062139500,627950450229.2,-0.372127,0,0,0,0,0,-0.0037212743328440823,0.05427328826967992,0.0745121439968075,0.07239017629158129,0.9448293006578228,0.01846703855210885,0.9735955512607918,0.010757160913874148,0.038521858790627306,1.0678802141828054,0.008885924765898057,0.061028942983738066,1.3222351068455815,0.008825601207442316,-0.00017112949915529225,0.413392932853635,-0.23762996239550094,2025-09-02,4490.4528,0.008503431878588374,上涨,1.0
2025-08-27,sh.000300,沪深300,4458.8399,4494.9126,4386.1266,4386.1266,4452.5905,33313389800,785098482973.5,-1.492702,0,0,0,0,0,-0.014927018327870134,0.02686025959008509,0.05017241868078792,0.056582808708698584,0.7619431093339017,-0.0019738866746162875,1.1308789014064464,0.015647612927921082,0.018044113785915528,1.2657433744478723,0.011302913743408863,0.04227399771245288,1.5960128522728243,0.009722793590126141,-0.01630767231629024,0.0,0.25025546631416784,2025-09-03,4459.8296,0.016803664536267693,上涨,1.0
2025-08-28,sh.000300,沪深300,4378.0351,4464.8028,4364.171,4463.782,4386.1266,29683453600,739423602221.4,1.770478,0,0,0,0,0,0.017704778516881126,0.040976773074193895,0.0696015115664339,0.09524772749533872,0.9318767686950541,0.0076385395146219,1.0123294992833058,0.016508439607130287,0.02913002341622617,1.145147705890764,0.011761132367609329,0.055857314843775985,1.4663060850815577,0.00891992749838237,0.01958570409816954,0.9898560892282535,-0.05817726277996349,2025-09-04,4365.2085,-0.022082955664053605,下跌,0.0
2025-08-29,sh.000300,沪深300,4455.8034,4516.8395,4452.3632,4496.7591,4463.782,35193894700,831194066157.9,0.73877,0,0,0,0,0,0.00738770396941435,0.027126875831844366,0.0700573652386629,0.10896135137866536,0.958069892002977,0.009669074897205032,1.0915654972709927,0.014916657140515741,0.02974348645311098,1.2278474475981864,0.01176250407015087,0.058128424749959606,1.5746729351491724,0.008639925301439396,0.009191541081009193,0.6885615334626871,0.1241108123419381,2025-09-05,4460.3249,-0.008102324182765464,下跌,0.0
2025-09-01,sh.000300,沪深300,4516.8787,4528.1342,4487.5304,4523.7111,4496.7591,32036670800,770378288126.9,0.599365,0,0,0,0,0,0.005993649960034597,0.012192145222959194,0.06706084864353268,0.11128517062031307,0.990226286295963,0.013241347780736712,1.0260642996555076,0.01234589991889274,0.02921486233031967,1.1157569926301716,0.011744044935837618,0.05882708122778113,1.3966959098154146,0.008635687292956115,0.0015126374768488324,0.891066845960233,-0.07316676153875112,2025-09-08,4467.5733,-0.012409678416466563,下跌,0.0
2025-09-02,sh.000300,沪深300,4521.9828,4548.8937,4454.4169,4490.4528,4523.7111,30393256600,777999297964.1,-0.735199,0,0,0,0,0,-0.00735199469302994,0.008503431878588374,0.06323822935789658,0.09431156709598021,0.8712960469051494,0.004088953471658829,0.9963891113863136,0.012896858374494656,0.015477574138896166,1.0913165068908262,0.012141253001209561,0.04630374985469876,1.3527477035731363,0.009056503171425775,-0.006972605026272932,0.3814259162037671,0.009892555325942132,2025-09-09,4436.2584,-0.012068805177063768,下跌,0.0
2025-09-03,sh.000300,沪深300,4501.3388,4510.7303,4427.5176,4459.8296,4490.4528,25432021700,655697116709.1,-0.681962,0,0,0,0,0,-0.006819624069982377,0.016803664536267693,0.04411527491786171,0.08419731277992692,0.803854804618552,-0.0060347407429613975,0.8685437808329635,0.010574735645732858,0.004272921206343261,0.9049241109551225,0.012635893934014916,0.03499213641062204,1.1066126279420092,0.0094005287854092,-0.009221523161064974,0.38830611192762504,-0.1572008889661537,2025-09-10,4445.3649,-0.003243330193602123,下跌,0.0
2025-09-04,sh.000300,沪深300,4461.2503,4465.4967,4327.5068,4365.2085,4459.8296,30793460900,773124596998.1,-2.12163,0,0,0,0,0,-0.021216303869546982,-0.022082955664053605,0.01798892914708694,0.06089011842030434,0.5931469528956161,-0.022829489974353523,1.0150272341995934,0.011665492326444652,-0.01873849309475306,1.0362929626474564,0.015017510589325324,0.010096906891541524,1.260644735437652,0.010959110603061616,-0.021528000793858165,0.27322072122669655,0.1790879924535289,2025-09-11,4548.0345,0.041882535507754115,上涨,1.0
2025-09-05,sh.000300,沪深300,4365.6083,4466.5603,4350.2974,4460.3249,4365.2085,24962565700,664166970946.5,2.178966,0,0,0,0,0,0.021789657928137807,-0.008102324182765464,0.018804760907023654,0.0865678113019619,0.8010980292093621,9.406477587647899e-05,0.91197495879846,0.016200599122360788,0.0007907510909821447,0.8916531045936542,0.015134822562366075,0.027880502072541002,1.0524623048101527,0.011644576863496592,0.021696082994894377,0.9463681019482526,-0.14093152187197555,2025-09-12,4521.998,0.013827042061442585,上涨,1.0
2025-09-08,sh.000300,沪深300,4467.1693,4482.763,4438.0698,4467.5733,4460.3249,26763838200,683630879769.1,0.162508,0,0,0,0,0,0.0016250834104036826,-0.012409678416466563,-0.0003688337949312448,0.08370207707895294,0.8098521895632246,0.004247437275644472,0.9616092557811485,0.015807034217108225,0.002454196481981308,0.9353705450918645,0.013616673183220044,0.02547363132736269,1.0562779815492394,0.011659035467331448,9.043758426627151e-05,0.6601339801133058,0.029305746407205513,2025-09-15,4533.0557,0.014657263709584756,上涨,1.0
2025-09-09,sh.000300,沪深300,4448.739,4472.093,4412.6914,4436.2584,4467.5733,22137546000,562861103958.4,-0.700938,0,0,0,0,0,-0.007009375761109604,-0.012068805177063768,-0.003667999561154489,0.07057083392417218,0.7195996660131364,-0.00035615082506801343,0.8427374790452743,0.015780892429181303,-0.004207456550929134,0.7770488331089263,0.013756743683079307,0.014879549559001282,0.8577637053621827,0.011915011115918257,-0.0028054241887419938,0.39674015514733524,-0.17665933383742205,2025-09-16,4523.3367,0.019628770948058483,上涨,1.0
2025-09-10,sh.000300,沪深300,4438.2998,4466.6325,4414.5937,4445.3649,4436.2584,20359764600,535539349489.1,0.205274,0,0,0,0,0,0.0020527433658958927,-0.003243330193602123,0.013505834510112003,0.06435587357457462,0.7354901791939125,0.002349273249324657,0.831757742126353,0.015647565422753768,-0.003488414377492588,0.7657108665561688,0.012760124071799895,0.013845754281436529,0.8116272453457315,0.011872498963279441,0.0015918483019105203,0.5913126359562405,-0.0485408465377265,2025-09-17,4551.023,0.023768150056703075,上涨,1.0
2025-09-11,sh.000300,沪深300,4438.839,4548.0345,4427.9242,4548.0345,4445.3649,25326405100,693156671397.7,2.309588,0,0,0,0,0,0.02309587678617797,0.041882535507754115,0.018874689668984646,0.08978990816672705,0.9978047959765894,0.017113520815960293,1.1039794429011291,0.013405670172760937,0.017604967141867434,0.9976709537040647,0.013610360530676295,0.03284794919807377,1.03419456033407,0.012628548127622255,0.024600013652218478,1.0,0.2943151087944622,2025-09-18,4498.109,-0.010977379349255023,下跌,0.0
2025-09-12,sh.000300,沪深300,4544.5905,4564.6665,4517.7897,4521.998,4548.0345,26644200300,689576075691.4,-0.572478,0,0,0,0,0,-0.0057247806717385386,0.013827042061442585,0.005612686701406577,0.0760632619822803,0.8859468296250184,0.00850880728989889,1.0894588951868893,0.012070178763363837,0.011208361878402684,1.0131690698297846,0.013660329764747618,0.023221310805752404,1.0159011784929004,0.01280962002517293,-0.004971294993465452,0.08977361935966888,-0.005165636939019724,2025-09-19,4501.9195,-0.0044401832995060175,下跌,0.0
2025-09-15,sh.000300,沪深300,4534.8866,4566.9053,4522.4958,4533.0557,4521.998,23188567800,613314652419.1,0.244531,0,0,0,0,0,0.002445312890452467,0.014657263709584756,0.0020656933640168518,0.0692650691575778,0.9100580471208124,0.008030656742026743,0.990992063145102,0.012055649143687683,0.013469304350473665,0.9224071267083057,0.013551567318343097,0.022327005781643816,0.9050209361541853,0.01275604901851576,-0.00040373666675588507,0.23778470822684428,-0.11059174753972856,2025-09-22,4522.608,-0.002304780856762889,下跌,0.0
2025-09-16,sh.000300,沪深300,4539.9217,4552.419,4494.7875,4523.3367,4533.0557,24926920600,613728334805.9,-0.214403,0,0,0,0,0,-0.0021440283647959912,0.019628770948058483,0.00732306995855736,0.07102439729409715,0.8842336403329334,0.001988929561979269,0.9756229796599617,0.011215688821233477,0.010553443032514265,0.9464112028496285,0.013323458314591561,0.01669614811708464,0.9016272096870555,0.012712448757441324,-0.0036531467051513326,0.49537492517112547,0.00067450269640279,2025-09-23,4519.7781,-0.0007867201218957343,下跌,0.0
2025-09-17,sh.000300,沪深300,4517.2855,4556.0296,4503.7959,4551.023,4523.3367,23571647200,608454200521.1,0.612077,0,0,0,0,0,0.006120769210039123,0.023768150056703075,0.020447731904375877,0.06546506413664588,0.945840963260577,0.0034248606960751715,0.9453243131185062,0.0111916271246349,0.014671575178961449,0.9451638161613999,0.013127124913146547,0.019714610255377574,0.8893297829748125,0.012595331578747052,0.0074685339237469455,0.9041500027759908,-0.008593597501845962,2025-09-24,4566.0708,0.0033064653815197964,上涨,1.0
2025-09-18,sh.000300,沪深300,4546.0319,4573.8331,4454.9886,4498.109,4551.023,30985982600,839987127411.0,-1.162684,0,0,0,0,0,-0.011626836427765741,-0.010977379349255023,0.030445395678121878,0.04898200489091753,0.7356646320110003,-0.006053574827087349,1.2481011183267312,0.006930108160711747,-8.86605101481086e-05,1.2914106496779694,0.01148141425736538,0.005492543161420338,1.2029978434566677,0.013024387224723108,-0.010541699014474486,0.36283042126476733,0.3805264663989627,2025-09-25,4593.4875,0.021204132669973008,上涨,1.0
2025-09-19,sh.000300,沪深300,4499.0906,4533.0919,4491.8437,4501.9195,4498.109,22504400000,603887059817.1,0.084713,0,0,0,0,0,0.0008471337622097952,-0.0044401832995060175,0.009325464160693908,0.028305588191606335,0.7080555344650247,-0.00432806116572948,0.9207360051159973,0.006710874916390151,-0.0001660793370187319,0.9371110585863224,0.00940889598185973,0.004952416828660988,0.8693494094028965,0.0122760061211508,0.0006287715121805996,0.24427247734445667,-0.281075816389717,2025-09-26,4550.0487,0.010690817550158327,上涨,1.0
2025-09-22,sh.000300,沪深300,4512.0251,4523.8695,4487.1299,4522.608,4501.9195,19645995600,563149164266.0,0.459548,0,0,0,0,0,0.004595484215122125,-0.002304780856762889,0.012318701072011606,0.011945323723815404,0.7920437241139425,0.0007099970216395413,0.8719623090065283,0.00703749809905233,0.003202458543956288,0.8905439599320583,0.009478568455690778,0.008969450596993944,0.8261972545779421,0.011435725107597383,0.002345487838709128,0.9656637524632925,-0.06745946098503641,2025-09-29,4620.0528,0.02154615213169042,上涨,1.0
2025-09-23,sh.000300,沪深300,4536.7569,4560.7319,4459.7281,4519.7781,4522.608,25282706200,680513630695.8,-0.062572,0,0,0,0,0,-0.0006257230341430997,-0.0007867201218957343,0.018826608477089835,0.015089552924303362,0.780555304079264,0.00024134884193083295,1.0323353324872488,0.006978176507042393,0.0007207668791677779,1.0564838909050498,0.009065323685191485,0.007582972481746664,0.9945481396433363,0.011394237854182348,-0.00374249720102919,0.5945320869115863,0.2084074236046698,2025-09-30,4640.6935,0.026752508049012302,上涨,1.0
2025-09-24,sh.000300,沪深300,4495.2659,4567.4948,4494.1133,4566.0708,4519.7781,22048260800,629161495484.1,1.024225,0,0,0,0,0,0.010242250609604042,0.0033064653815197964,0.02715320400356802,0.04102576519337142,0.968487733542996,0.009813510108023449,0.9484755694845839,0.008061614506101964,0.008275741995142027,0.9627672344195158,0.009442368865154488,0.015865342457853426,0.9300969981694251,0.010945684048067483,0.015750992616476833,0.9805945640249931,-0.07546084735906677,2025-10-09,4709.482,0.03140801058100107,上涨,1.0
2025-09-25,sh.000300,沪深300,4563.9827,4613.9486,4558.8424,4593.4875,4566.0708,22982333300,669866986618.6,0.600444,0,0,0,0,0,0.006004440404209221,0.021204132669973008,0.009993987512627811,0.02905731059446892,0.92856803720362,0.01160919573694219,1.064437167775184,0.004314212313447274,0.013312822511232225,1.0287225913900013,0.006402356062549884,0.020492625155096755,0.995390032506252,0.01036319218265373,0.006464704609857662,0.6286969524300386,0.06469800111206703,2025-10-10,4616.8341,0.005082543492281211,上涨,1.0
2025-09-26,sh.000300,沪深300,4576.9142,4597.8472,4550.0487,4550.0487,4593.4875,20848211400,598723903173.9,-0.945661,1,0,3,0,9,-0.00945660568359008,0.010690817550158327,0.0062031650611080735,0.01185066818455982,0.7769183827193642,-7.689875749838926e-05,0.952952521112576,0.007562068802095589,0.003109606497100126,0.9324775057159264,0.006926092161652211,0.010244221928386255,0.9053113547426941,0.010541093298930807,-0.0058697844936660346,0.0,-0.106204791198654,2025-10-13,4593.9785,0.009654797760735967,上涨,1.0
2025-09-29,sh.000300,沪深300,4555.0342,4647.5691,4541.4252,4620.0528,4550.0487,27435887700,693395231241.2,1.538535,1,0,2,0,9,0.015385351809531267,0.02154615213169042,0.019191712115957493,0.021297049672336588,0.9140283001124676,0.010977342247880717,1.0596990012822218,0.00967738261598054,0.016593026822318002,1.0666196015774452,0.008360973301658189,0.024691242460051166,1.0545988127142327,0.01099161658612625,0.014274009183070532,0.7407641889924969,0.15812184475254276,2025-10-14,4539.0644,-0.017529756369883964,下跌,0.0
